Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path,,,,,
52,53,5,5,47,48,5,Train/5/00035_00011_00027.png,,,,,
53,55,5,6,48,50,5,Train/5/00035_00011_00028.png,,,,,
55,57,6,6,50,52,5,Train/5/00035_00011_00029.png,,,,,
33,31,6,5,28,26,5,Train/5/00035_00012_00000.png,,,,,
33,34,6,6,28,29,5,Train/5/00035_00012_00001.png,,,,,
34,34,6,5,29,29,5,Train/5/00035_00012_00002.png,,,,,
34,35,6,6,29,30,5,Train/5/00035_00012_00003.png,,,,,
34,35,6,6,29,30,5,Train/5/00035_00012_00004.png,,,,,
34,36,5,6,28,30,5,Train/5/00035_00012_00005.png,,,,,
35,35,6,5,30,30,5,Train/5/00035_00012_00006.png,,,,,
34,35,5,5,29,30,5,Train/5/00035_00012_00007.png,,,,,
35,36,5,5,30,31,5,Train/5/00035_00012_00008.png,,,,,
36,37,5,5,31,32,5,Train/5/00035_00012_00009.png,,,,,
36,37,5,5,31,32,5,Train/5/00035_00012_00010.png,,,,,
38,39,6,6,32,33,5,Train/5/00035_00012_00011.png,,,,,
38,39,5,6,33,34,5,Train/5/00035_00012_00012.png,,,,,
40,39,6,6,34,34,5,Train/5/00035_00012_00013.png,,,,,
41,39,6,5,36,34,5,Train/5/00035_00012_00014.png,,,,,
40,40,5,5,35,35,5,Train/5/00035_00012_00015.png,,,,,
42,41,5,5,36,36,5,Train/5/00035_00012_00016.png,,,,,
42,43,5,5,37,38,5,Train/5/00035_00012_00017.png,,,,,
44,45,5,6,38,40,5,Train/5/00035_00012_00018.png,,,,,
45,46,5,6,40,41,5,Train/5/00035_00012_00019.png,,,,,
46,48,5,6,41,42,5,Train/5/00035_00012_00020.png,,,,,
49,50,6,6,43,45,5,Train/5/00035_00012_00021.png,,,,,
50,52,6,6,45,47,5,Train/5/00035_00012_00022.png,,,,,
52,52,5,5,47,47,5,Train/5/00035_00012_00023.png,,,,,
54,56,5,6,49,50,5,Train/5/00035_00012_00024.png,,,,,
57,57,6,6,52,52,5,Train/5/00035_00012_00025.png,,,,,
59,59,5,5,54,54,5,Train/5/00035_00012_00026.png,,,,,
64,65,6,6,59,60,5,Train/5/00035_00012_00027.png,,,,,
68,70,6,7,62,64,5,Train/5/00035_00012_00028.png,,,,,
74,74,7,7,67,68,5,Train/5/00035_00012_00029.png,,,,,
25,26,5,5,20,21,5,Train/5/00035_00013_00000.png,,,,,
26,26,5,5,21,21,5,Train/5/00035_00013_00001.png,,,,,
28,27,6,6,23,22,5,Train/5/00035_00013_00002.png,,,,,
28,28,6,6,23,23,5,Train/5/00035_00013_00003.png,,,,,
28,29,6,6,23,23,5,Train/5/00035_00013_00004.png,,,,,
30,29,6,5,25,24,5,Train/5/00035_00013_00005.png,,,,,
27,28,5,6,22,23,5,Train/5/00035_00013_00006.png,,,,,
30,30,6,6,24,24,5,Train/5/00035_00013_00007.png,,,,,
29,30,5,6,24,25,5,Train/5/00035_00013_00008.png,,,,,
32,31,6,5,26,25,5,Train/5/00035_00013_00009.png,,,,,
34,33,6,5,28,27,5,Train/5/00035_00013_00010.png,,,,,
35,35,6,6,30,30,5,Train/5/00035_00013_00011.png,,,,,
37,37,6,6,31,31,5,Train/5/00035_00013_00012.png,,,,,
37,38,5,6,31,32,5,Train/5/00035_00013_00013.png,,,,,
39,39,6,6,33,33,5,Train/5/00035_00013_00014.png,,,,,
40,40,6,6,35,35,5,Train/5/00035_00013_00015.png,,,,,
41,41,6,6,36,36,5,Train/5/00035_00013_00016.png,,,,,
41,42,5,6,36,37,5,Train/5/00035_00013_00017.png,,,,,
44,44,6,6,38,38,5,Train/5/00035_00013_00018.png,,,,,
47,46,6,5,41,40,5,Train/5/00035_00013_00019.png,,,,,
49,49,6,6,44,44,5,Train/5/00035_00013_00020.png,,,,,
51,51,5,5,45,45,5,Train/5/00035_00013_00021.png,,,,,
57,56,6,6,51,51,5,Train/5/00035_00013_00022.png,,,,,
61,60,6,5,56,55,5,Train/5/00035_00013_00023.png,,,,,
67,69,6,7,61,63,5,Train/5/00035_00013_00024.png,,,,,
74,74,7,7,67,68,5,Train/5/00035_00013_00025.png,,,,,
83,83,7,7,76,76,5,Train/5/00035_00013_00026.png,,,,,
96,95,8,8,87,87,5,Train/5/00035_00013_00027.png,,,,,
109,110,10,10,100,101,5,Train/5/00035_00013_00028.png,,,,,
132,133,12,12,121,122,5,Train/5/00035_00013_00029.png,,,,,
30,30,6,6,25,25,5,Train/5/00035_00014_00000.png,,,,,
30,31,5,6,25,26,5,Train/5/00035_00014_00001.png,,,,,
32,31,6,5,27,26,5,Train/5/00035_00014_00002.png,,,,,
31,31,5,5,26,26,5,Train/5/00035_00014_00003.png,,,,,
31,33,5,6,26,27,5,Train/5/00035_00014_00004.png,,,,,
32,33,5,6,27,28,5,Train/5/00035_00014_00005.png,,,,,
32,32,5,5,27,27,5,Train/5/00035_00014_00006.png,,,,,
34,34,6,6,29,29,5,Train/5/00035_00014_00007.png,,,,,
34,34,5,5,29,29,5,Train/5/00035_00014_00008.png,,,,,
36,36,6,6,31,31,5,Train/5/00035_00014_00009.png,,,,,
37,37,6,6,32,32,5,Train/5/00035_00014_00010.png,,,,,
36,37,5,5,31,31,5,Train/5/00035_00014_00011.png,,,,,
40,40,6,6,35,35,5,Train/5/00035_00014_00012.png,,,,,
40,39,6,5,35,34,5,Train/5/00035_00014_00013.png,,,,,
41,40,6,6,35,35,5,Train/5/00035_00014_00014.png,,,,,
41,41,5,5,36,36,5,Train/5/00035_00014_00015.png,,,,,
44,43,6,5,39,38,5,Train/5/00035_00014_00016.png,,,,,
44,45,5,6,39,40,5,Train/5/00035_00014_00017.png,,,,,
45,46,5,6,40,41,5,Train/5/00035_00014_00018.png,,,,,
48,47,5,5,42,42,5,Train/5/00035_00014_00019.png,,,,,
50,50,6,6,44,45,5,Train/5/00035_00014_00020.png,,,,,
51,52,6,6,46,47,5,Train/5/00035_00014_00021.png,,,,,
54,56,5,6,49,51,5,Train/5/00035_00014_00022.png,,,,,
56,57,5,6,51,52,5,Train/5/00035_00014_00023.png,,,,,
62,62,6,6,57,56,5,Train/5/00035_00014_00024.png,,,,,
64,65,5,6,59,59,5,Train/5/00035_00014_00025.png,,,,,
69,68,6,6,63,62,5,Train/5/00035_00014_00026.png,,,,,
75,76,7,7,69,70,5,Train/5/00035_00014_00027.png,,,,,
83,84,8,8,76,77,5,Train/5/00035_00014_00028.png,,,,,
92,93,8,8,84,85,5,Train/5/00035_00014_00029.png,,,,,
29,29,6,5,24,24,5,Train/5/00035_00015_00000.png,,,,,
29,31,6,6,24,26,5,Train/5/00035_00015_00001.png,,,,,
30,31,5,5,25,26,5,Train/5/00035_00015_00002.png,,,,,
30,33,5,6,25,27,5,Train/5/00035_00015_00003.png,,,,,
31,32,5,5,26,27,5,Train/5/00035_00015_00004.png,,,,,
33,34,6,6,28,29,5,Train/5/00035_00015_00005.png,,,,,
32,34,5,6,27,29,5,Train/5/00035_00015_00006.png,,,,,
33,35,5,6,28,30,5,Train/5/00035_00015_00007.png,,,,,
36,36,6,5,30,31,5,Train/5/00035_00015_00008.png,,,,,
35,38,5,6,30,33,5,Train/5/00035_00015_00009.png,,,,,
37,38,6,6,32,33,5,Train/5/00035_00015_00010.png,,,,,
39,38,6,5,34,33,5,Train/5/00035_00015_00011.png,,,,,
40,40,6,6,35,35,5,Train/5/00035_00015_00012.png,,,,,
40,42,5,6,35,37,5,Train/5/00035_00015_00013.png,,,,,
42,42,5,5,37,37,5,Train/5/00035_00015_00014.png,,,,,
42,43,5,6,37,38,5,Train/5/00035_00015_00015.png,,,,,
45,45,6,6,39,40,5,Train/5/00035_00015_00016.png,,,,,
47,47,6,6,42,42,5,Train/5/00035_00015_00017.png,,,,,
49,48,6,5,44,43,5,Train/5/00035_00015_00018.png,,,,,
52,50,6,5,46,45,5,Train/5/00035_00015_00019.png,,,,,
55,55,6,6,50,50,5,Train/5/00035_00015_00020.png,,,,,
58,57,6,6,52,52,5,Train/5/00035_00015_00021.png,,,,,
60,60,6,6,55,55,5,Train/5/00035_00015_00022.png,,,,,
65,65,6,6,60,60,5,Train/5/00035_00015_00023.png,,,,,
70,71,6,7,64,65,5,Train/5/00035_00015_00024.png,,,,,
74,76,6,7,68,69,5,Train/5/00035_00015_00025.png,,,,,
85,85,7,8,78,78,5,Train/5/00035_00015_00026.png,,,,,
95,91,9,8,87,83,5,Train/5/00035_00015_00027.png,,,,,
105,98,9,8,95,90,5,Train/5/00035_00015_00028.png,,,,,
122,117,10,11,112,107,5,Train/5/00035_00015_00029.png,,,,,
38,38,6,5,33,33,5,Train/5/00035_00016_00000.png,,,,,
39,39,6,5,34,34,5,Train/5/00035_00016_00001.png,,,,,
38,40,5,6,33,35,5,Train/5/00035_00016_00002.png,,,,,
40,41,6,6,35,36,5,Train/5/00035_00016_00003.png,,,,,
40,42,5,6,35,37,5,Train/5/00035_00016_00004.png,,,,,
41,42,5,5,36,37,5,Train/5/00035_00016_00005.png,,,,,
42,43,5,6,37,38,5,Train/5/00035_00016_00006.png,,,,,
44,43,6,5,39,38,5,Train/5/00035_00016_00007.png,,,,,
44,44,5,5,39,39,5,Train/5/00035_00016_00008.png,,,,,
46,46,6,6,41,41,5,Train/5/00035_00016_00009.png,,,,,
46,47,5,6,41,42,5,Train/5/00035_00016_00010.png,,,,,
48,47,6,5,43,42,5,Train/5/00035_00016_00011.png,,,,,
49,48,6,5,44,43,5,Train/5/00035_00016_00012.png,,,,,
51,51,6,6,46,46,5,Train/5/00035_00016_00013.png,,,,,
51,52,5,5,46,47,5,Train/5/00035_00016_00014.png,,,,,
54,53,6,5,49,48,5,Train/5/00035_00016_00015.png,,,,,
54,56,5,6,49,51,5,Train/5/00035_00016_00016.png,,,,,
59,59,6,6,54,54,5,Train/5/00035_00016_00017.png,,,,,
61,61,6,6,56,56,5,Train/5/00035_00016_00018.png,,,,,
63,63,6,5,58,58,5,Train/5/00035_00016_00019.png,,,,,
65,68,6,6,60,62,5,Train/5/00035_00016_00020.png,,,,,
70,72,7,7,64,66,5,Train/5/00035_00016_00021.png,,,,,
74,74,6,6,68,68,5,Train/5/00035_00016_00022.png,,,,,
76,80,6,8,70,73,5,Train/5/00035_00016_00023.png,,,,,
84,84,8,7,77,77,5,Train/5/00035_00016_00024.png,,,,,
88,89,7,8,81,82,5,Train/5/00035_00016_00025.png,,,,,
96,96,8,8,88,88,5,Train/5/00035_00016_00026.png,,,,,
105,105,10,9,96,96,5,Train/5/00035_00016_00027.png,,,,,
112,112,9,9,103,103,5,Train/5/00035_00016_00028.png,,,,,
128,123,12,10,117,113,5,Train/5/00035_00016_00029.png,,,,,
34,34,6,5,29,29,5,Train/5/00035_00017_00000.png,,,,,
34,34,6,5,29,29,5,Train/5/00035_00017_00001.png,,,,,
34,36,5,6,29,31,5,Train/5/00035_00017_00002.png,,,,,
36,36,6,5,31,31,5,Train/5/00035_00017_00003.png,,,,,
36,38,6,6,31,32,5,Train/5/00035_00017_00004.png,,,,,
37,38,6,6,32,33,5,Train/5/00035_00017_00005.png,,,,,
38,38,6,5,33,33,5,Train/5/00035_00017_00006.png,,,,,
38,39,6,5,33,33,5,Train/5/00035_00017_00007.png,,,,,
38,41,5,6,33,36,5,Train/5/00035_00017_00008.png,,,,,
40,41,6,5,35,36,5,Train/5/00035_00017_00009.png,,,,,
41,43,6,6,36,38,5,Train/5/00035_00017_00010.png,,,,,
41,43,5,5,36,38,5,Train/5/00035_00017_00011.png,,,,,
43,44,5,5,37,39,5,Train/5/00035_00017_00012.png,,,,,
45,47,5,6,40,42,5,Train/5/00035_00017_00013.png,,,,,
46,48,5,5,41,42,5,Train/5/00035_00017_00014.png,,,,,
50,51,6,5,45,45,5,Train/5/00035_00017_00015.png,,,,,
51,52,6,5,46,47,5,Train/5/00035_00017_00016.png,,,,,
51,53,5,5,46,48,5,Train/5/00035_00017_00017.png,,,,,
56,57,6,5,51,52,5,Train/5/00035_00017_00018.png,,,,,
58,59,5,5,53,54,5,Train/5/00035_00017_00019.png,,,,,
61,63,5,6,56,58,5,Train/5/00035_00017_00020.png,,,,,
69,70,7,7,63,64,5,Train/5/00035_00017_00021.png,,,,,
71,73,6,7,65,67,5,Train/5/00035_00017_00022.png,,,,,
81,81,8,8,73,74,5,Train/5/00035_00017_00023.png,,,,,
84,85,7,8,77,78,5,Train/5/00035_00017_00024.png,,,,,
95,94,8,9,86,85,5,Train/5/00035_00017_00025.png,,,,,
106,105,9,10,97,96,5,Train/5/00035_00017_00026.png,,,,,
115,113,10,10,105,104,5,Train/5/00035_00017_00027.png,,,,,
137,132,12,12,126,121,5,Train/5/00035_00017_00028.png,,,,,
155,146,14,13,142,134,5,Train/5/00035_00017_00029.png,,,,,
28,27,5,6,23,22,5,Train/5/00035_00018_00000.png,,,,,
29,28,6,5,24,23,5,Train/5/00035_00018_00001.png,,,,,
28,29,5,5,23,24,5,Train/5/00035_00018_00002.png,,,,,
31,30,6,5,26,25,5,Train/5/00035_00018_00003.png,,,,,
30,30,6,5,25,25,5,Train/5/00035_00018_00004.png,,,,,
32,30,6,5,26,25,5,Train/5/00035_00018_00005.png,,,,,
32,33,5,6,26,28,5,Train/5/00035_00018_00006.png,,,,,
32,33,5,5,27,28,5,Train/5/00035_00018_00007.png,,,,,
32,34,5,5,27,29,5,Train/5/00035_00018_00008.png,,,,,
35,36,6,6,29,30,5,Train/5/00035_00018_00009.png,,,,,
36,37,6,6,31,32,5,Train/5/00035_00018_00010.png,,,,,
37,38,6,6,32,33,5,Train/5/00035_00018_00011.png,,,,,
37,37,5,5,31,32,5,Train/5/00035_00018_00012.png,,,,,
39,38,6,5,33,32,5,Train/5/00035_00018_00013.png,,,,,
39,40,6,6,34,35,5,Train/5/00035_00018_00014.png,,,,,
39,40,6,6,34,35,5,Train/5/00035_00018_00015.png,,,,,
40,40,6,5,34,34,5,Train/5/00035_00018_00016.png,,,,,
40,40,5,5,34,35,5,Train/5/00035_00018_00017.png,,,,,
42,41,6,5,36,35,5,Train/5/00035_00018_00018.png,,,,,
40,42,5,5,35,37,5,Train/5/00035_00018_00019.png,,,,,
41,42,5,5,36,37,5,Train/5/00035_00018_00020.png,,,,,
43,45,6,6,38,40,5,Train/5/00035_00018_00021.png,,,,,
43,46,5,6,37,40,5,Train/5/00035_00018_00022.png,,,,,
45,47,6,6,40,42,5,Train/5/00035_00018_00023.png,,,,,
46,48,5,6,41,43,5,Train/5/00035_00018_00024.png,,,,,
49,50,5,6,44,45,5,Train/5/00035_00018_00025.png,,,,,
54,55,6,6,49,50,5,Train/5/00035_00018_00026.png,,,,,
54,58,5,6,49,53,5,Train/5/00035_00018_00027.png,,,,,
60,63,5,5,55,58,5,Train/5/00035_00018_00028.png,,,,,
68,72,6,6,62,66,5,Train/5/00035_00018_00029.png,,,,,
26,27,5,5,21,22,5,Train/5/00035_00019_00000.png,,,,,
26,27,5,6,21,22,5,Train/5/00035_00019_00001.png,,,,,
27,29,5,6,21,23,5,Train/5/00035_00019_00002.png,,,,,
28,29,6,6,23,24,5,Train/5/00035_00019_00003.png,,,,,
29,29,6,6,23,24,5,Train/5/00035_00019_00004.png,,,,,
27,29,5,6,22,24,5,Train/5/00035_00019_00005.png,,,,,
28,29,6,5,23,23,5,Train/5/00035_00019_00006.png,,,,,
28,31,5,6,23,25,5,Train/5/00035_00019_00007.png,,,,,
28,31,5,6,23,26,5,Train/5/00035_00019_00008.png,,,,,
31,32,6,6,26,27,5,Train/5/00035_00019_00009.png,,,,,
31,33,6,6,26,27,5,Train/5/00035_00019_00010.png,,,,,
31,32,5,6,26,27,5,Train/5/00035_00019_00011.png,,,,,
33,32,6,5,28,27,5,Train/5/00035_00019_00012.png,,,,,
33,34,6,6,28,28,5,Train/5/00035_00019_00013.png,,,,,
35,34,6,5,29,28,5,Train/5/00035_00019_00014.png,,,,,
35,36,5,6,29,31,5,Train/5/00035_00019_00015.png,,,,,
37,36,6,5,31,31,5,Train/5/00035_00019_00016.png,,,,,
38,39,6,6,33,33,5,Train/5/00035_00019_00017.png,,,,,
38,38,6,5,33,33,5,Train/5/00035_00019_00018.png,,,,,
39,39,6,5,34,34,5,Train/5/00035_00019_00019.png,,,,,
42,42,6,6,36,37,5,Train/5/00035_00019_00020.png,,,,,
42,44,5,6,37,39,5,Train/5/00035_00019_00021.png,,,,,
43,46,5,6,38,40,5,Train/5/00035_00019_00022.png,,,,,
46,46,6,5,41,41,5,Train/5/00035_00019_00023.png,,,,,
46,47,5,5,41,42,5,Train/5/00035_00019_00024.png,,,,,
50,51,6,6,45,46,5,Train/5/00035_00019_00025.png,,,,,
53,53,6,5,48,48,5,Train/5/00035_00019_00026.png,,,,,
56,57,5,6,51,52,5,Train/5/00035_00019_00027.png,,,,,
57,60,5,6,52,55,5,Train/5/00035_00019_00028.png,,,,,
62,65,6,6,57,60,5,Train/5/00035_00019_00029.png,,,,,
29,30,5,6,24,25,5,Train/5/00035_00020_00000.png,,,,,
30,29,6,5,25,24,5,Train/5/00035_00020_00001.png,,,,,
30,30,6,6,25,25,5,Train/5/00035_00020_00002.png,,,,,
32,31,6,5,27,26,5,Train/5/00035_00020_00003.png,,,,,
31,32,5,6,26,27,5,Train/5/00035_00020_00004.png,,,,,
32,33,5,6,27,28,5,Train/5/00035_00020_00005.png,,,,,
33,34,5,6,28,29,5,Train/5/00035_00020_00006.png,,,,,
34,34,6,6,29,29,5,Train/5/00035_00020_00007.png,,,,,
33,33,5,5,28,28,5,Train/5/00035_00020_00008.png,,,,,
34,34,5,5,29,29,5,Train/5/00035_00020_00009.png,,,,,
35,36,5,6,30,31,5,Train/5/00035_00020_00010.png,,,,,
36,36,5,5,31,31,5,Train/5/00035_00020_00011.png,,,,,
39,39,6,6,34,34,5,Train/5/00035_00020_00012.png,,,,,
39,38,6,5,34,33,5,Train/5/00035_00020_00013.png,,,,,
39,40,5,6,34,35,5,Train/5/00035_00020_00014.png,,,,,
41,41,5,5,36,36,5,Train/5/00035_00020_00015.png,,,,,
42,43,5,6,37,38,5,Train/5/00035_00020_00016.png,,,,,
43,43,5,5,38,38,5,Train/5/00035_00020_00017.png,,,,,
45,46,5,6,40,41,5,Train/5/00035_00020_00018.png,,,,,
47,47,5,5,42,42,5,Train/5/00035_00020_00019.png,,,,,
48,48,5,5,43,43,5,Train/5/00035_00020_00020.png,,,,,
51,50,6,5,46,45,5,Train/5/00035_00020_00021.png,,,,,
53,52,6,5,48,47,5,Train/5/00035_00020_00022.png,,,,,
55,55,6,6,50,50,5,Train/5/00035_00020_00023.png,,,,,
58,57,6,5,53,52,5,Train/5/00035_00020_00024.png,,,,,
59,60,5,6,54,55,5,Train/5/00035_00020_00025.png,,,,,
62,62,5,5,57,57,5,Train/5/00035_00020_00026.png,,,,,
70,70,6,6,64,64,5,Train/5/00035_00020_00027.png,,,,,
73,72,7,6,67,66,5,Train/5/00035_00020_00028.png,,,,,
81,81,8,8,74,74,5,Train/5/00035_00020_00029.png,,,,,
26,27,5,5,21,22,5,Train/5/00035_00021_00000.png,,,,,
28,28,6,5,23,23,5,Train/5/00035_00021_00001.png,,,,,
28,28,6,5,23,23,5,Train/5/00035_00021_00002.png,,,,,
30,30,6,6,25,25,5,Train/5/00035_00021_00003.png,,,,,
30,29,6,5,25,24,5,Train/5/00035_00021_00004.png,,,,,
32,33,6,6,27,28,5,Train/5/00035_00021_00005.png,,,,,
32,32,6,5,27,27,5,Train/5/00035_00021_00006.png,,,,,
32,33,6,6,27,28,5,Train/5/00035_00021_00007.png,,,,,
32,33,6,6,27,28,5,Train/5/00035_00021_00008.png,,,,,
32,33,6,6,27,28,5,Train/5/00035_00021_00009.png,,,,,
31,32,5,5,26,27,5,Train/5/00035_00021_00010.png,,,,,
33,33,6,5,28,28,5,Train/5/00035_00021_00011.png,,,,,
33,35,5,6,28,30,5,Train/5/00035_00021_00012.png,,,,,
36,37,6,6,31,32,5,Train/5/00035_00021_00013.png,,,,,
36,38,5,6,31,33,5,Train/5/00035_00021_00014.png,,,,,
36,38,5,6,31,33,5,Train/5/00035_00021_00015.png,,,,,
38,39,5,6,33,34,5,Train/5/00035_00021_00016.png,,,,,
40,40,5,5,35,35,5,Train/5/00035_00021_00017.png,,,,,
42,43,5,6,37,38,5,Train/5/00035_00021_00018.png,,,,,
44,44,5,5,39,39,5,Train/5/00035_00021_00019.png,,,,,
48,48,6,6,43,43,5,Train/5/00035_00021_00020.png,,,,,
51,50,6,5,46,45,5,Train/5/00035_00021_00021.png,,,,,
52,52,5,5,47,47,5,Train/5/00035_00021_00022.png,,,,,
58,59,5,6,53,54,5,Train/5/00035_00021_00023.png,,,,,
64,65,5,6,59,60,5,Train/5/00035_00021_00024.png,,,,,
74,74,6,7,68,68,5,Train/5/00035_00021_00025.png,,,,,
83,82,8,8,76,75,5,Train/5/00035_00021_00026.png,,,,,
96,94,8,8,88,86,5,Train/5/00035_00021_00027.png,,,,,
123,119,11,11,113,109,5,Train/5/00035_00021_00028.png,,,,,
152,146,14,13,139,134,5,Train/5/00035_00021_00029.png,,,,,
37,37,5,5,32,32,5,Train/5/00035_00022_00000.png,,,,,
38,39,5,6,33,34,5,Train/5/00035_00022_00001.png,,,,,
39,39,5,5,34,34,5,Train/5/00035_00022_00002.png,,,,,
37,37,5,5,32,32,5,Train/5/00035_00022_00003.png,,,,,
38,39,5,6,33,34,5,Train/5/00035_00022_00004.png,,,,,
40,41,5,6,35,36,5,Train/5/00035_00022_00005.png,,,,,
40,39,6,5,35,34,5,Train/5/00035_00022_00006.png,,,,,
40,40,5,5,35,35,5,Train/5/00035_00022_00007.png,,,,,
39,39,5,5,34,34,5,Train/5/00035_00022_00008.png,,,,,
40,40,6,6,35,35,5,Train/5/00035_00022_00009.png,,,,,
42,42,6,6,37,37,5,Train/5/00035_00022_00010.png,,,,,
42,43,5,6,37,38,5,Train/5/00035_00022_00011.png,,,,,
45,41,6,5,40,36,5,Train/5/00035_00022_00012.png,,,,,
45,42,6,6,40,37,5,Train/5/00035_00022_00013.png,,,,,
45,44,6,6,40,39,5,Train/5/00035_00022_00014.png,,,,,
45,44,6,6,40,39,5,Train/5/00035_00022_00015.png,,,,,
44,44,5,6,39,39,5,Train/5/00035_00022_00016.png,,,,,
47,45,6,6,42,40,5,Train/5/00035_00022_00017.png,,,,,
47,45,6,6,42,40,5,Train/5/00035_00022_00018.png,,,,,
49,47,6,6,44,42,5,Train/5/00035_00022_00019.png,,,,,
49,47,6,6,44,42,5,Train/5/00035_00022_00020.png,,,,,
49,48,5,6,44,43,5,Train/5/00035_00022_00021.png,,,,,
49,48,5,6,44,43,5,Train/5/00035_00022_00022.png,,,,,
49,48,5,6,44,43,5,Train/5/00035_00022_00023.png,,,,,
49,48,5,6,44,43,5,Train/5/00035_00022_00024.png,,,,,
50,49,5,6,45,44,5,Train/5/00035_00022_00025.png,,,,,
51,52,5,6,46,47,5,Train/5/00035_00022_00026.png,,,,,
52,53,5,6,47,48,5,Train/5/00035_00022_00027.png,,,,,
53,53,6,6,48,48,5,Train/5/00035_00022_00028.png,,,,,
54,54,6,6,49,49,5,Train/5/00035_00022_00029.png,,,,,
29,28,6,5,24,23,5,Train/5/00035_00023_00000.png,,,,,
29,30,5,6,24,25,5,Train/5/00035_00023_00001.png,,,,,
30,29,6,5,25,24,5,Train/5/00035_00023_00002.png,,,,,
30,31,5,6,25,26,5,Train/5/00035_00023_00003.png,,,,,
30,32,5,6,25,27,5,Train/5/00035_00023_00004.png,,,,,
32,32,6,5,27,27,5,Train/5/00035_00023_00005.png,,,,,
33,34,6,6,28,29,5,Train/5/00035_00023_00006.png,,,,,
32,32,6,5,27,27,5,Train/5/00035_00023_00007.png,,,,,
34,34,6,6,29,29,5,Train/5/00035_00023_00008.png,,,,,
35,35,6,6,30,30,5,Train/5/00035_00023_00009.png,,,,,
36,35,6,5,31,30,5,Train/5/00035_00023_00010.png,,,,,
36,37,5,6,31,32,5,Train/5/00035_00023_00011.png,,,,,
37,36,6,5,32,31,5,Train/5/00035_00023_00012.png,,,,,
35,37,5,6,30,32,5,Train/5/00035_00023_00013.png,,,,,
38,39,5,5,33,34,5,Train/5/00035_00023_00014.png,,,,,
40,40,6,5,35,35,5,Train/5/00035_00023_00015.png,,,,,
44,44,6,6,39,39,5,Train/5/00035_00023_00016.png,,,,,
44,44,6,6,39,39,5,Train/5/00035_00023_00017.png,,,,,
45,45,5,5,40,40,5,Train/5/00035_00023_00018.png,,,,,
47,48,5,6,42,43,5,Train/5/00035_00023_00019.png,,,,,
50,49,5,5,45,44,5,Train/5/00035_00023_00020.png,,,,,
53,52,5,6,48,47,5,Train/5/00035_00023_00021.png,,,,,
56,55,5,5,51,50,5,Train/5/00035_00023_00022.png,,,,,
61,60,6,6,56,55,5,Train/5/00035_00023_00023.png,,,,,
65,63,6,5,60,58,5,Train/5/00035_00023_00024.png,,,,,
72,70,7,6,66,64,5,Train/5/00035_00023_00025.png,,,,,
79,76,7,7,72,70,5,Train/5/00035_00023_00026.png,,,,,
92,86,8,8,84,79,5,Train/5/00035_00023_00027.png,,,,,
103,99,9,9,94,91,5,Train/5/00035_00023_00028.png,,,,,
125,120,11,10,115,110,5,Train/5/00035_00023_00029.png,,,,,
31,31,6,5,26,26,5,Train/5/00035_00024_00000.png,,,,,
29,31,5,5,24,26,5,Train/5/00035_00024_00001.png,,,,,
30,32,5,5,25,27,5,Train/5/00035_00024_00002.png,,,,,
31,32,6,5,26,27,5,Train/5/00035_00024_00003.png,,,,,
33,34,6,5,28,29,5,Train/5/00035_00024_00004.png,,,,,
32,34,5,5,27,29,5,Train/5/00035_00024_00005.png,,,,,
34,36,5,6,29,31,5,Train/5/00035_00024_00006.png,,,,,
34,35,6,6,29,30,5,Train/5/00035_00024_00007.png,,,,,
33,33,6,5,28,28,5,Train/5/00035_00024_00008.png,,,,,
35,35,6,5,30,30,5,Train/5/00035_00024_00009.png,,,,,
33,35,5,5,28,30,5,Train/5/00035_00024_00010.png,,,,,
34,36,5,5,29,31,5,Train/5/00035_00024_00011.png,,,,,
36,38,5,5,31,33,5,Train/5/00035_00024_00012.png,,,,,
38,40,5,5,33,35,5,Train/5/00035_00024_00013.png,,,,,
37,40,5,6,32,35,5,Train/5/00035_00024_00014.png,,,,,
36,38,5,5,31,33,5,Train/5/00035_00024_00015.png,,,,,
38,40,5,5,33,35,5,Train/5/00035_00024_00016.png,,,,,
39,42,5,6,34,37,5,Train/5/00035_00024_00017.png,,,,,
40,43,5,6,35,38,5,Train/5/00035_00024_00018.png,,,,,
42,45,5,5,37,40,5,Train/5/00035_00024_00019.png,,,,,
43,45,6,6,38,40,5,Train/5/00035_00024_00020.png,,,,,
44,45,6,5,39,40,5,Train/5/00035_00024_00021.png,,,,,
46,48,6,6,41,43,5,Train/5/00035_00024_00022.png,,,,,
45,47,5,5,40,42,5,Train/5/00035_00024_00023.png,,,,,
47,49,6,6,42,44,5,Train/5/00035_00024_00024.png,,,,,
47,50,5,5,42,45,5,Train/5/00035_00024_00025.png,,,,,
50,55,5,6,45,50,5,Train/5/00035_00024_00026.png,,,,,
53,55,6,6,48,50,5,Train/5/00035_00024_00027.png,,,,,
55,56,6,6,50,51,5,Train/5/00035_00024_00028.png,,,,,
59,59,6,5,54,54,5,Train/5/00035_00024_00029.png,,,,,
30,29,6,5,25,24,5,Train/5/00035_00025_00000.png,,,,,
31,30,6,5,25,25,5,Train/5/00035_00025_00001.png,,,,,
32,32,6,5,26,26,5,Train/5/00035_00025_00002.png,,,,,
32,32,6,5,27,27,5,Train/5/00035_00025_00003.png,,,,,
33,34,6,6,28,29,5,Train/5/00035_00025_00004.png,,,,,
